Jan 24 15:01:30 amirAcerAspireF5 kernel: Linux version 6.1.6-arch1-1 (linux@archlinux) (gcc (GCC) 12.2.0, GNU ld (GNU Binutils) 2.39.0) #1 SMP PREEMPT_DYNAMIC Sat, 14 Jan 2023 13:09:35 +0000
Jan 24 15:01:30 amirAcerAspireF5 kernel: Command line: BOOT_IMAGE=/boot/vmlinuz-linux root=UUID=8236de7f-9cf5-45bc-9296-53007fa2265e rw loglevel=3 quiet
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x010: 'MPX CSR'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[3]:  832, xstate_sizes[3]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[4]:  896, xstate_sizes[4]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Enabled xstate features 0x1f, context size is 960 bytes, using 'compacted' format.
Jan 24 15:01:30 amirAcerAspireF5 kernel: signal: max sigframe size: 2032
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-provided physical RAM map:
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000000e0000-0x00000000000fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000100000-0x000000006834bfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834c000-0x000000006834cfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834d000-0x0000000068376fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068377000-0x0000000068427fff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068428000-0x0000000068d28fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068d29000-0x0000000075c3dfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000075c3e000-0x000000007662dfff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000007662e000-0x0000000077fadfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fae000-0x0000000077ffdfff] ACPI data
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077ffe000-0x0000000077ffefff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fff000-0x00000000780fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000079000000-0x000000007c7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000e0000000-0x00000000efffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fd000000-0x00000000fe7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000feb00000-0x00000000feb03fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fec00000-0x00000000fec00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed00000-0x00000000fed00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed10000-0x00000000fed19fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed84000-0x00000000fed84fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000ffa00000-0x00000000ffffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000100000000-0x00000001827fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: NX (Execute Disable) protection: active
Jan 24 15:01:30 amirAcerAspireF5 kernel: SMBIOS 2.8 present.
Jan 24 15:01:30 amirAcerAspireF5 kernel: DMI: Acer Aspire F5-572G/Zoro_SL , BIOS V1.14 03/04/2016
Jan 24 15:01:30 amirAcerAspireF5 kernel: tsc: Detected 2400.000 MHz processor
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: remove [mem 0x000a0000-0x000fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: last_pfn = 0x182800 max_arch_pfn = 0x400000000
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
Jan 24 15:01:30 amirAcerAspireF5 kernel: total RAM covered: 6015M
Jan 24 15:01:30 amirAcerAspireF5 kernel:  gran_size: 64K         chunk_size: 64K         num_reg: 10          lose cover RAM: 4195324K
Jan 24 15:01:30 amirAcerAspireF5 kernel: pci_bus 0000:03: resource 1 [mem 0x94200000-0x943fffff]
Jan 24 15:01:30 amirAcerAspireF5 kernel: pci 0000:01:00.1: D0 power state depends on 0000:01:00.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: PCI: CLS 64 bytes, default 64
Jan 24 15:01:30 amirAcerAspireF5 kernel: DMAR: ACPI device "device:69" under DMAR at fed91000 as 00:15.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: PCI-DMA: Using software bounce buffering for IO (SWIOTLB)
Jan 24 15:01:30 amirAcerAspireF5 kernel: software IO TLB: mapped [mem 0x0000000071c3e000-0x0000000075c3e000] (64MB)
Jan 24 15:01:30 amirAcerAspireF5 kernel: Trying to unpack rootfs image as initramfs...
Jan 24 15:01:30 amirAcerAspireF5 kernel: Initialise system trusted keyrings
Jan 24 15:01:30 amirAcerAspireF5 kernel: Key type blacklist registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: workingset: timestamp_bits=41 max_order=20 bucket_order=0
Jan 24 15:01:30 amirAcerAspireF5 kernel: zbud: loaded
Jan 24 15:01:30 amirAcerAspireF5 kernel: integrity: Platform Keyring initialized
Jan 24 15:01:30 amirAcerAspireF5 kernel: integrity: Machine keyring initialized
Jan 24 15:01:30 amirAcerAspireF5 kernel: Key type asymmetric registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: Asymmetric key parser 'x509' registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: Freeing initrd memory: 14928K
Jan 24 15:01:30 amirAcerAspireF5 kernel: alg: self-tests for CTR-KDF (hmac(sha256)) passed
Jan 24 15:01:30 amirAcerAspireF5 kernel: Block layer SCSI generic (bsg) driver version 0.4 loaded (major 242)
Jan 24 15:01:30 amirAcerAspireF5 kernel: io scheduler mq-deadline registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: io scheduler kyber registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: io scheduler bfq registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.0: PME: Signaling with IRQ 122
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.0: AER: enabled with IRQ 122
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.4: PME: Signaling with IRQ 123
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.4: AER: enabled with IRQ 123
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: PME: Signaling with IRQ 124
Jan 24 15:01:30 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: enabled with IRQ 124
Jan 24 15:01:30 amirAcerAspireF5 kernel: shpchp: Standard Hot Plug PCI Controller Driver version: 0.4
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: AC: AC Adapter [ACAD] (on-line)
Jan 24 15:01:30 amirAcerAspireF5 kernel: input: Power Button as /devices/LNXSYSTM:00/LNXSYBUS:00/PNP0C0C:00/input/input0
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: button: Power Button [PWRB]
Jan 24 15:01:30 amirAcerAspireF5 kernel: input: Sleep Button as /devices/LNXSYSTM:00/LNXSYBUS:00/PNP0C0E:00/input/input1
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: button: Sleep Button [SLPB]
Jan 24 15:01:30 amirAcerAspireF5 kernel: input: Lid Switch as /devices/LNXSYSTM:00/LNXSYBUS:00/PNP0C0D:00/input/input2
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: button: Lid Switch [LID0]
Jan 24 15:01:30 amirAcerAspireF5 kernel: input: Power Button as /devices/LNXSYSTM:00/LNXPWRBN:00/input/input3
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: button: Power Button [PWRF]
Jan 24 15:01:30 amirAcerAspireF5 kernel: thermal LNXTHERM:00: registered as thermal_zone0
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: thermal: Thermal Zone [TZ01] (45 C)
Jan 24 15:01:30 amirAcerAspireF5 kernel: Serial: 8250/16550 driver, 32 ports, IRQ sharing enabled
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: battery: Slot [BAT1] (battery present)
Jan 24 15:01:30 amirAcerAspireF5 kernel: Non-volatile memory driver v1.3
Jan 24 15:01:30 amirAcerAspireF5 kernel: Linux agpgart interface v0.103
Jan 24 15:01:30 amirAcerAspireF5 kernel: tpm_crb MSFT0101:00: [Firmware Bug]: Bad ACPI memory layout
Jan 24 15:01:30 amirAcerAspireF5 kernel: AMD-Vi: AMD IOMMUv2 functionality not available on this system - This is not a bug.
Jan 24 15:01:30 amirAcerAspireF5 kernel: ACPI: bus type drm_connector registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: ahci 0000:00:17.0: version 3.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: ahci 0000:00:17.0: AHCI 0001.0301 32 slots 2 ports 6 Gbps 0x3 impl SATA mode
Jan 24 15:01:30 amirAcerAspireF5 kernel: ahci 0000:00:17.0: flags: 64bit ncq pm led clo only pio slum part deso sadm sds apst 
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi host0: ahci
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi host1: ahci
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1: SATA max UDMA/133 abar m2048@0x9452d000 port 0x9452d100 irq 125
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata2: SATA max UDMA/133 abar m2048@0x9452d000 port 0x9452d180 irq 125
Jan 24 15:01:30 amirAcerAspireF5 kernel: usbcore: registered new interface driver usbserial_generic
Jan 24 15:01:30 amirAcerAspireF5 kernel: usbserial: USB Serial support registered for generic
Jan 24 15:01:30 amirAcerAspireF5 kernel: rtc_cmos 00:03: RTC can wake from S4
Jan 24 15:01:30 amirAcerAspireF5 kernel: rtc_cmos 00:03: registered as rtc0
Jan 24 15:01:30 amirAcerAspireF5 kernel: rtc_cmos 00:03: setting system clock to 2023-01-24T11:31:22 UTC (1674559882)
Jan 24 15:01:30 amirAcerAspireF5 kernel: rtc_cmos 00:03: alarms up to one month, y3k, 242 bytes nvram
Jan 24 15:01:30 amirAcerAspireF5 kernel: intel_pstate: Intel P-state driver initializing
Jan 24 15:01:30 amirAcerAspireF5 kernel: intel_pstate: HWP enabled
Jan 24 15:01:30 amirAcerAspireF5 kernel: ledtrig-cpu: registered to indicate activity on CPUs
Jan 24 15:01:30 amirAcerAspireF5 kernel: vesafb: mode is 1366x768x32, linelength=5504, pages=0
Jan 24 15:01:30 amirAcerAspireF5 kernel: vesafb: scrolling: redraw
Jan 24 15:01:30 amirAcerAspireF5 kernel: vesafb: Truecolor: size=8:8:8:8, shift=24:16:8:0
Jan 24 15:01:30 amirAcerAspireF5 kernel: vesafb: framebuffer at 0xa0000000, mapped to 0x00000000e82ff235, using 4160k, total 4160k
Jan 24 15:01:30 amirAcerAspireF5 kernel: fbcon: Deferring console take-over
Jan 24 15:01:30 amirAcerAspireF5 kernel: fb0: VESA VGA frame buffer device
Jan 24 15:01:30 amirAcerAspireF5 kernel: hid: raw HID events driver (C) Jiri Kosina
Jan 24 15:01:30 amirAcerAspireF5 kernel: intel_pmc_core intel_pmc_core.0:  initialized
Jan 24 15:01:30 amirAcerAspireF5 kernel: drop_monitor: Initializing network drop monitor service
Jan 24 15:01:30 amirAcerAspireF5 kernel: Initializing XFRM netlink socket
Jan 24 15:01:30 amirAcerAspireF5 kernel: NET: Registered PF_INET6 protocol family
Jan 24 15:01:30 amirAcerAspireF5 kernel: Segment Routing with IPv6
Jan 24 15:01:30 amirAcerAspireF5 kernel: RPL Segment Routing with IPv6
Jan 24 15:01:30 amirAcerAspireF5 kernel: In-situ OAM (IOAM) with IPv6
Jan 24 15:01:30 amirAcerAspireF5 kernel: NET: Registered PF_PACKET protocol family
Jan 24 15:01:30 amirAcerAspireF5 kernel: microcode: sig=0x406e3, pf=0x80, revision=0x7c
Jan 24 15:01:30 amirAcerAspireF5 kernel: microcode: Microcode Update Driver: v2.2.
Jan 24 15:01:30 amirAcerAspireF5 kernel: IPI shorthand broadcast: enabled
Jan 24 15:01:30 amirAcerAspireF5 kernel: sched_clock: Marking stable (434187639, 539010)->(436374304, -1647655)
Jan 24 15:01:30 amirAcerAspireF5 kernel: registered taskstats version 1
Jan 24 15:01:30 amirAcerAspireF5 kernel: Loading compiled-in X.509 certificates
Jan 24 15:01:30 amirAcerAspireF5 kernel: Loaded X.509 cert 'Build time autogenerated kernel key: 6e0ee33d2b55699fc229f83fff1361595027cf56'
Jan 24 15:01:30 amirAcerAspireF5 kernel: zswap: loaded using pool lz4/z3fold
Jan 24 15:01:30 amirAcerAspireF5 kernel: Key type .fscrypt registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: Key type fscrypt-provisioning registered
Jan 24 15:01:30 amirAcerAspireF5 kernel: PM:   Magic number: 7:416:530
Jan 24 15:01:30 amirAcerAspireF5 kernel: tty ttyS10: hash matches
Jan 24 15:01:30 amirAcerAspireF5 kernel: RAS: Correctable Errors collector initialized.
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1: SATA link up 6.0 Gbps (SStatus 133 SControl 300)
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata2: SATA link up 1.5 Gbps (SStatus 113 SControl 300)
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata2.00: ATAPI: Slimtype DVD A  DA8AESH, XA11, max UDMA/133
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1.00: LPM support broken, forcing max_power
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1.00: ATA-8: ST1000LM024 HN-M101MBB, 2BA30001, max UDMA/133
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1.00: 1953525168 sectors, multi 0: LBA48 NCQ (depth 32)
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1.00: LPM support broken, forcing max_power
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata2.00: configured for UDMA/133
Jan 24 15:01:30 amirAcerAspireF5 kernel: ata1.00: configured for UDMA/133
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi 0:0:0:0: Direct-Access     ATA      ST1000LM024 HN-M 0001 PQ: 0 ANSI: 5
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] 1953525168 512-byte logical blocks: (1.00 TB/932 GiB)
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] 4096-byte physical blocks
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] Write Protect is off
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] Mode Sense: 00 3a 00 00
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] Write cache: enabled, read cache: enabled, doesn't support DPO or FUA
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] Preferred minimum I/O size 4096 bytes
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi 1:0:0:0: CD-ROM            Slimtype DVD A  DA8AESH   XA11 PQ: 0 ANSI: 5
Jan 24 15:01:30 amirAcerAspireF5 kernel:  sda: sda1 sda2 sda3
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 0:0:0:0: [sda] Attached SCSI disk
Jan 24 15:01:30 amirAcerAspireF5 kernel: Freeing unused decrypted memory: 2036K
Jan 24 15:01:30 amirAcerAspireF5 kernel: Freeing unused kernel image (initmem) memory: 2144K
Jan 24 15:01:30 amirAcerAspireF5 kernel: Write protecting the kernel read-only data: 30720k
Jan 24 15:01:30 amirAcerAspireF5 kernel: Freeing unused kernel image (text/rodata gap) memory: 2040K
Jan 24 15:01:30 amirAcerAspireF5 kernel: Freeing unused kernel image (rodata/data gap) memory: 1212K
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/mm: Checked W+X mappings: passed, no W+X pages found.
Jan 24 15:01:30 amirAcerAspireF5 kernel: rodata_test: all tests were successful
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/mm: Checking user space page tables
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/mm: Checked W+X mappings: passed, no W+X pages found.
Jan 24 15:01:30 amirAcerAspireF5 kernel: Run /init as init process
Jan 24 15:01:30 amirAcerAspireF5 kernel:   with arguments:
Jan 24 15:01:30 amirAcerAspireF5 kernel:     /init
Jan 24 15:01:30 amirAcerAspireF5 kernel:   with environment:
Jan 24 15:01:30 amirAcerAspireF5 kernel:     HOME=/
Jan 24 15:01:30 amirAcerAspireF5 kernel:     TERM=linux
Jan 24 15:01:30 amirAcerAspireF5 kernel:     BOOT_IMAGE=/boot/vmlinuz-linux
Jan 24 15:01:30 amirAcerAspireF5 kernel: fbcon: Taking over console
Jan 24 15:01:30 amirAcerAspireF5 kernel: Console: switching to colour frame buffer device 170x48
Jan 24 15:01:30 amirAcerAspireF5 kernel: wmi_bus wmi_bus-PNP0C14:01: WQ data block query control method not found
Jan 24 15:01:30 amirAcerAspireF5 kernel: wmi_bus wmi_bus-PNP0C14:01: WQ data block query control method not found
Jan 24 15:01:30 amirAcerAspireF5 kernel: wmi_bus wmi_bus-PNP0C14:01: WQ data block query control method not found
Jan 24 15:01:30 amirAcerAspireF5 kernel: wmi_bus wmi_bus-PNP0C14:01: WQ data block query control method not found
Jan 24 15:01:30 amirAcerAspireF5 kernel: i8042: PNP: PS/2 Controller [PNP0303:PS2K] at 0x60,0x64 irq 1
Jan 24 15:01:30 amirAcerAspireF5 kernel: i8042: PNP: PS/2 appears to have AUX port disabled, if this is incorrect please boot with i8042.nopnp
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: xHCI Host Controller
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: new USB bus registered, assigned bus number 1
Jan 24 15:01:30 amirAcerAspireF5 kernel: serio: i8042 KBD port at 0x60,0x64 irq 1
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: hcc params 0x200077c1 hci version 0x100 quirks 0x0000000081109810
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: xHCI Host Controller
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: new USB bus registered, assigned bus number 2
Jan 24 15:01:30 amirAcerAspireF5 kernel: xhci_hcd 0000:00:14.0: Host supports USB 3.0 SuperSpeed
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb1: New USB device found, idVendor=1d6b, idProduct=0002, bcdDevice= 6.01
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb1: New USB device strings: Mfr=3, Product=2, SerialNumber=1
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb1: Product: xHCI Host Controller
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb1: Manufacturer: Linux 6.1.6-arch1-1 xhci-hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb1: SerialNumber: 0000:00:14.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: hub 1-0:1.0: USB hub found
Jan 24 15:01:30 amirAcerAspireF5 kernel: hub 1-0:1.0: 12 ports detected
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb2: New USB device found, idVendor=1d6b, idProduct=0003, bcdDevice= 6.01
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb2: New USB device strings: Mfr=3, Product=2, SerialNumber=1
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb2: Product: xHCI Host Controller
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb2: Manufacturer: Linux 6.1.6-arch1-1 xhci-hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb usb2: SerialNumber: 0000:00:14.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: hub 2-0:1.0: USB hub found
Jan 24 15:01:30 amirAcerAspireF5 kernel: hub 2-0:1.0: 6 ports detected
Jan 24 15:01:30 amirAcerAspireF5 kernel: input: AT Translated Set 2 keyboard as /devices/platform/i8042/serio0/input/input4
Jan 24 15:01:30 amirAcerAspireF5 kernel: sr 1:0:0:0: [sr0] scsi3-mmc drive: 24x/24x writer dvd-ram cd/rw xa/form2 cdda tray
Jan 24 15:01:30 amirAcerAspireF5 kernel: cdrom: Uniform CD-ROM driver Revision: 3.20
Jan 24 15:01:30 amirAcerAspireF5 kernel: sr 1:0:0:0: Attached scsi CD-ROM sr0
Jan 24 15:01:30 amirAcerAspireF5 kernel: tsc: Refined TSC clocksource calibration: 2399.999 MHz
Jan 24 15:01:30 amirAcerAspireF5 kernel: clocksource: tsc: mask: 0xffffffffffffffff max_cycles: 0x2298364cab5, max_idle_ns: 440795214892 ns
Jan 24 15:01:30 amirAcerAspireF5 kernel: clocksource: Switched to clocksource tsc
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: new high-speed USB device number 2 using xhci_hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: Console: switching to colour dummy device 80x25
Jan 24 15:01:30 amirAcerAspireF5 kernel: i915 0000:00:02.0: vgaarb: deactivate vga console
Jan 24 15:01:30 amirAcerAspireF5 kernel: i915 0000:00:02.0: vgaarb: changed VGA decodes: olddecodes=io+mem,decodes=io+mem:owns=io+mem
Jan 24 15:01:30 amirAcerAspireF5 kernel: i915 0000:00:02.0: [drm] Finished loading DMC firmware i915/skl_dmc_ver1_27.bin (v1.27)
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: New USB device found, idVendor=058f, idProduct=6387, bcdDevice= 1.00
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: New USB device strings: Mfr=1, Product=2, SerialNumber=3
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: Product: Flash Disk
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: Manufacturer: USB
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-2: SerialNumber: 74249CC4
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb-storage 1-2:1.0: USB Mass Storage device detected
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi host2: usb-storage 1-2:1.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: usbcore: registered new interface driver usb-storage
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: new high-speed USB device number 3 using xhci_hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: New USB device found, idVendor=ffff, idProduct=5678, bcdDevice= 2.00
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: New USB device strings: Mfr=1, Product=2, SerialNumber=3
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: Product: Disk 2.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: Manufacturer: USB
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-4: SerialNumber: 2441041092385757055
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb-storage 1-4:1.0: USB Mass Storage device detected
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi host3: usb-storage 1-4:1.0
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-5: new full-speed USB device number 4 using xhci_hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-5: New USB device found, idVendor=04ca, idProduct=3015, bcdDevice= 0.01
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-5: New USB device strings: Mfr=0, Product=0, SerialNumber=0
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: new high-speed USB device number 5 using xhci_hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: New USB device found, idVendor=0bda, idProduct=57cc, bcdDevice= 0.04
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: New USB device strings: Mfr=3, Product=1, SerialNumber=2
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: Product: HD WebCam
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: Manufacturer: NC2141103L63803BCBLM04
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-7: SerialNumber: 200901010001
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: new high-speed USB device number 6 using xhci_hcd
Jan 24 15:01:30 amirAcerAspireF5 kernel: scsi 2:0:0:0: Direct-Access     USB      Flash Disk       8.07 PQ: 0 ANSI: 4
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 2:0:0:0: [sdb] 62259200 512-byte logical blocks: (31.9 GB/29.7 GiB)
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 2:0:0:0: [sdb] Write Protect is off
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 2:0:0:0: [sdb] Mode Sense: 23 00 00 00
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 2:0:0:0: [sdb] Write cache: disabled, read cache: enabled, doesn't support DPO or FUA
Jan 24 15:01:30 amirAcerAspireF5 kernel:  sdb: sdb1 sdb2
Jan 24 15:01:30 amirAcerAspireF5 kernel: sd 2:0:0:0: [sdb] Attached SCSI removable disk
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: New USB device found, idVendor=0bda, idProduct=0129, bcdDevice=39.60
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: New USB device strings: Mfr=1, Product=2, SerialNumber=3
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: Product: USB2.0-CRW
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: Manufacturer: Generic
Jan 24 15:01:30 amirAcerAspireF5 kernel: usb 1-8: SerialNumber: 20100201396000000
Jan 24 15:01:30 amirAcerAspireF5 kernel: usbcore: registered new interface driver rtsx_usb
